ticker,symbol,yearReport,lengthReport,A1,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,D3
ACB,ACB,2015,4,,,,0.9365247027796033,14.754160181839481,,,,,,,0.0008720670568955453
ACB,ACB,2015,3,,,,0.9346360771748737,14.298959376648579,,,,,,,0.0014716971527854736
ACB,ACB,2015,2,,,,0.934867070676154,14.353217034473047,,,,,,,0.001529797073954581
ACB,ACB,2015,1,,,,0.9323058979104387,13.772335685566393,,,,,,,0.0014986500783185795
ACB,ACB,2014,4,,,,0.9309764556183304,13.487810050298844,,,,,,,0.0006365577961791399
ACB,ACB,2014,3,,,,0.930274812144097,13.342019444488862,,,,,,,0.0014728062011611083
ACB,ACB,2014,2,,,,0.9307808092330985,13.446860602105867,,,,,,,0.0018232809201783363
ACB,ACB,2014,1,,,,0.9263988893233738,12.586751487944234,,,,,,,0.001441935793929959
ACB,ACB,2013,4,,,,0.9250189516221364,12.336703362168866,,,,,,,-0.0017580066742671871
ACB,ACB,2013,3,,,,0.9201696589579791,11.526565550729917,,,,,,,0.0024976902053315047
ACB,ACB,2013,2,,,,0.9263315528951267,12.574332557552285,,,,,,,0.0024274049481154344
ACB,ACB,2013,1,,,,0.9265318861339835,12.611347118883385,,,,,,,0.0017453814187932289
ACB,ACB,2008,3,,,,0.9336166752772935,14.064024047863775,,,,,,,0.0026967192996543154
BCM,BCM,2025,4,1.4477409409300457,0.4240056931144418,0.10839477134287652,0.6171720640441886,1.612139569969697,-4.12395513695412,0.015158549819545732,4.70335764671491,1.77638926148278,0.9060052813838722,0.027586896312227358,0.02047466417813622
BCM,BCM,2025,3,1.5756005709968954,0.4683541434184834,0.09322870577994606,0.6203682471230271,1.634131608912254,-2.2707674212242934,0.014344204403914873,8.667614256157856,1.0318447109778628,0.5098913174364763,0.012007286113776999,0.0072597336063909106
BCM,BCM,2025,2,1.4044242492204093,0.45637486289935203,0.12611912608143722,0.6228376289395203,1.6513779653793872,-5.59951594244943,0.04674816766770018,2.4407317399720556,3.504717562507897,0.5100574243764464,0.035899422606710585,0.02571317291748129
BCM,BCM,2025,1,1.4614069532695655,0.46912824572034023,0.04620794331692089,0.6451190792736456,1.817846611627486,-2.276731531247339,0.05222269726705889,4.818288200279005,1.7923482490047438,0.19840234911398177,0.011193272637445134,0.006164482056804692
BCM,BCM,2024,4,1.4457190042198271,0.4855556303020253,0.10055556559989746,0.6481977926027023,1.842506325921596,-6.076808811667182,0.028403255742039883,3.9450935182546876,1.924364896612415,0.7953432041548483,0.03682608850614899,0.0276567037678512
BCM,BCM,2024,3,1.3509597213910098,0.34803234827747265,0.031807688409225106,0.6313243897411672,1.712411594837909,-2.1081857696161004,0.01843302321581462,5.061076644762546,1.141010848254662,0.295708558447444,0.013240297638768788,0.006668030025172062
BCM,BCM,2024,2,1.2881322759062026,0.35643612710565886,0.09517989593673945,0.6397988652064746,1.7762266783896172,-1.5645815606283184,0.025348030046472948,4.644256687632392,1.0350038018871124,0.2483630920305558,0.012348151267176853,0.005238712097975529
BCM,BCM,2024,1,1.248735560234807,0.34640787426652064,0.10996197095864177,0.6388619477222731,1.769024182560988,-1.7777611424371482,0.011666701228958527,5.999334510352746,0.7207028287542697,0.14691470209604038,0.005402207037818902,0.00220526843606992
BCM,BCM,2023,4,1.351696224811797,0.37554513332835315,0.05792955589716118,0.6410524064157385,1.7859220060915488,-8.973518125882606,0.1099960917819328,1.3967746520353208,4.306918426659864,0.40511756123981174,0.049985439269873325,0.03854315925417851
BCM,BCM,2023,3,1.462211929485676,0.3242015145534954,0.030459840750362024,0.6365703552878813,1.751564201077003,-2.8008388035706218,0.017999308886358666,4.680470657034832,0.9407769756615546,0.19127232789974705,0.008447877333280984,0.004360196910307784
BCM,BCM,2023,2,1.340671556146051,0.30331624460227746,0.009922554771423744,0.6343454726826453,1.734821874999216,-1.0768332793924333,0.02324312828888452,4.894177840950402,0.8812726546537846,-0.023365285564208672,0.0059464464722453775,-0.0005248804571703664
BCM,BCM,2023,1,1.4764795863945208,0.3530129131285023,0.02294435009414403,0.6303268042674539,1.705091988123173,-1.4133642542272338,0.018026237768810457,7.07283253725917,0.637706668251115,0.09404232885708319,0.005565181852003249,0.001531746326853957
