ticker,yearReport,lengthReport,symbol,report,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Interest income and dividends,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Dividends received,Profits from other activities,Net Cash Flows from Operating Activities before BIT,Payment from reserves,_Increase/Decrease in receivables,_Increase/Decrease in payables,Profit/Loss from disposal of fixed assets
NVL,2018,3,NVL,cash_flow,803101180031.0,135522026171.0,-1035395668.0,93923281931.0,-860932658258.0,338942033843.0,,509520468050.0,1652151925194.0,-1382827457951.0,-2518377741719.0,4877598718.0,-451500969824.0,-196499299539.0,0.0,0.0,-2382655477071.0,-33985110943.0,146331969.0,-512356669849.0,603516465953.0,-1286691129631.0,699916757000.0,81635244610.0,-447818110891.0,-4601312324.0,-49785900000.0,2948523202995.0,-4035698710543.0,,0.0,-1141562719872.0,-3972036307834.0,8840789438874.0,494968702.0,4869248099742.0,,,,,,,
NVL,2018,2,NVL,cash_flow,936607185840.0,105701246531.0,-1135213378.0,66143230202.0,-726310070615.0,338601314582.0,,719607693162.0,1189152132192.0,-456340994795.0,315310647384.0,-52391815416.0,-422256858970.0,-132165221926.0,0.0,0.0,1160915581631.0,-54045952073.0,0.0,-31121107087.0,1293852083356.0,-5038170643994.0,133919017717.0,98119197537.0,-3597447404544.0,3324148227950.0,-69582000.0,5599908505987.0,-3382797719433.0,,0.0,5541189432504.0,3104657609591.0,5735709949403.0,421879880.0,8840789438874.0,,,,,,,
NVL,2018,1,NVL,cash_flow,229996903951.0,91515944144.0,-332470898.0,17217415965.0,-312817231738.0,396331820291.0,,421912381715.0,-245939323914.0,-178869739566.0,-169157198563.0,-18575066199.0,-421429882402.0,-245873729761.0,0.0,0.0,-857932558690.0,-3424339272.0,264545455.0,-36193351186.0,662353719082.0,-1382624918430.0,0.0,132024312352.0,-627600031999.0,98209620000.0,0.0,4404458256047.0,-3927073374853.0,,-4620091000.0,570974410194.0,-914558180495.0,6650160994741.0,107135157.0,5735709949403.0,,,,,,,
NVL,2017,4,NVL,cash_flow,1012723600117.0,86032142713.0,4833303955.0,-3791248976.0,-65939495755.0,448694782279.0,,1482553084333.0,-231984040793.0,693660736027.0,-641385089817.0,-152447950266.0,-387602471089.0,-350500058011.0,0.0,0.0,412294210384.0,-133393271883.0,5738290118.0,-432856413073.0,3120597216829.0,-791472696462.0,13225200000.0,140532881777.0,1922371207306.0,201123900000.0,0.0,1737616000000.0,-2029699463839.0,,-45800436000.0,-136759999839.0,2197905417851.0,4452270397492.0,-14820602.0,6650160994741.0,,,,,,,
NVL,2017,3,NVL,cash_flow,558089876919.0,88462813426.0,-171362642.0,-1468307881.0,-203962935401.0,319415335444.0,,760365419865.0,1223866837642.0,-780037379548.0,-1110042712338.0,-25014768798.0,-276245594888.0,-112464576717.0,0.0,0.0,-319572774782.0,-952704772026.0,1592727273.0,-386500000000.0,702726861454.0,-1811820278347.0,1655908855516.0,118927867318.0,-671868738812.0,85748000000.0,-405000000000.0,5345116682982.0,-4272629206966.0,,-22119501000.0,731115975016.0,-260325538578.0,4712594963976.0,972094.0,4452270397492.0,,,,,,,
NVL,2017,2,NVL,cash_flow,465316051093.0,230442847155.0,-148517899.0,37799109.0,-769348182826.0,265274599891.0,,191574596523.0,789850138811.0,-1646388112224.0,1933232185400.0,15568311909.0,-266549008549.0,-138682893311.0,0.0,425939394.0,879031157953.0,-21675624032.0,734545454.0,-258601031565.0,451010000000.0,-2829813905760.0,109440392949.0,144976297341.0,-2403929325613.0,0.0,0.0,6364897494707.0,-3336499432599.0,,-235160000.0,3028162902108.0,1503264734448.0,3209346228643.0,-15999115.0,4712594963976.0,,,,,,,
NVL,2017,1,NVL,cash_flow,552369495990.0,79895925443.0,-10202519336.0,137843347.0,-425163353716.0,217775655487.0,,414813047215.0,137317096333.0,12029193644.0,194922044158.0,43205471781.0,-173938442134.0,-50809519581.0,0.0,-425939394.0,577112952022.0,-21877473685.0,287948296.0,-388489021075.0,644150000000.0,-934888079760.0,14880614018.0,82178072537.0,-603757939669.0,0.0,0.0,3759695480566.0,-3860672752341.0,,-10000000.0,-100987271775.0,-127632259422.0,3336969432791.0,9055274.0,3209346228643.0,,,,,,,
NVL,2016,4,NVL,cash_flow,191521505217.0,55681001784.0,1384361544.0,-82064008.0,-425709063826.0,306087456221.0,,128883196932.0,2819763251363.0,-1618086134779.0,-1462454279407.0,-37058875729.0,-308349989283.0,-77913341317.0,0.0,0.0,-555216172220.0,-57423506874.0,-505669220.0,-3784608571829.0,1455931913600.0,208288704457.0,1065100979670.0,19797502538.0,-1093418647658.0,2553423000000.0,0.0,3514925318520.0,-4396802761608.0,,-3876476000.0,1667669080912.0,19034261034.0,3317908760347.0,26411410.0,3336969432791.0,,,,,,,
NVL,2016,3,NVL,cash_flow,16849534329.0,62880914831.0,-19165275436.0,6913872314.0,-332576137142.0,284950013084.0,,19852921980.0,-2460488684975.0,729764809520.0,275053523179.0,-16936434312.0,-409142536602.0,-210876247925.0,0.0,0.0,-2072772649135.0,-332165561828.0,6251671142.0,-1900553253638.0,267618996396.0,-1170260672131.0,1280185244758.0,106183630807.0,-1742739944494.0,-309020000000.0,0.0,8846697103109.0,-4759575077640.0,,-17762743932.0,3760339281537.0,-55173312092.0,3373940292154.0,-858219715.0,3317908760347.0,,,,,,,
NVL,2016,2,NVL,cash_flow,1776660075232.0,68464846593.0,-8577291500.0,-6005044533.0,-1347318698950.0,172636714269.0,,655860601111.0,5231164041315.0,406540214259.0,-2380102755935.0,62270172077.0,-144082579074.0,-32731090019.0,0.0,0.0,3798918603734.0,-17513582646.0,7567746213.0,-2789702665057.0,4577313769532.0,-3049923303350.0,3000000000.0,-14712603870.0,-1283970639178.0,309020000000.0,0.0,-202232276356.0,-2692832338995.0,,-33000000000.0,-2619044615351.0,-104096650795.0,3478031898417.0,5044532.0,3373940292154.0,,,,,,,
NVL,2015,4,NVL,cash_flow,663944002109.0,81271945354.0,59155432742.0,17798236991.0,-56091012170.0,213932004726.0,,980010609752.0,-6024438243392.0,1603774397078.0,-1730234152192.0,-70064597569.0,-435008801021.0,18271113479.0,-74966215032.0,392986214112.0,-5339669674785.0,94770320604.0,4053369703.0,-3236402353214.0,3881501152509.0,-275410321120.0,-2589627195.0,113116649409.0,579039190696.0,338689480000.0,0.0,2591143214810.0,843384350920.0,,0.0,3773217045730.0,-987413438359.0,4847123601641.0,0.0,3859710163282.0,,,,,,,
PDR,2025,4,PDR,cash_flow,368573645629.0,2948063375.0,7500000000.0,0.0,-408413230470.0,143680691830.0,0.0,114289170364.0,419223307491.0,-1804382174986.0,941661106467.0,5504121017.0,-114930791507.0,-19347724425.0,0.0,-2490485800.0,-460473471379.0,0.0,0.0,-1803153731454.0,1012423728816.0,-686547474784.0,1060577500000.0,7286681372.0,-409413296050.0,180000000000.0,,1665722750189.0,-715910700062.0,,0.0,1129812050127.0,259925282698.0,115998896970.0,,375924179668.0,,,,,,,
PDR,2025,3,PDR,cash_flow,117275479142.0,3047035876.0,0.0,0.0,-1840854812.0,74242425883.0,0.0,192724086089.0,1058919154382.0,-819033196835.0,-397052936395.0,-6835490551.0,-75159051617.0,-83149748655.0,0.0,-2218921840.0,-131806105422.0,0.0,90909091.0,-142573797996.0,98927047898.0,-774360806.0,102114000000.0,11338534.0,57795136721.0,-600000000.0,,930191514196.0,-764781932352.0,,0.0,164809581844.0,90798613143.0,25200283827.0,,115998896970.0,,,,,,,
PDR,2025,2,PDR,cash_flow,100979964654.0,3145994109.0,0.0,1625121688.0,-141315308175.0,62016885629.0,0.0,26452657905.0,-1785075386931.0,-424934349867.0,1044866928319.0,-5642403442.0,-334506131774.0,-21937304.0,1000000.0,-3674425818.0,-1482534048912.0,-17239719845.0,0.0,0.0,292997261502.0,-81706233405.0,160000000000.0,73075957999.0,427127266251.0,-400000000.0,,1849355624042.0,-852309200948.0,,0.0,996646423094.0,-58760359567.0,83960643394.0,,25200283827.0,,,,,,,
PDR,2025,1,PDR,cash_flow,64207084264.0,3380878711.0,0.0,0.0,-1862721293.0,66840290197.0,0.0,132565531879.0,308179712360.0,73254316988.0,-858310491474.0,-9658446732.0,-82323707725.0,0.0,0.0,-1713140475.0,-438006225179.0,-9919961557.0,0.0,0.0,18180299200.0,-700718697.0,175000000000.0,2102517615.0,184662136561.0,0.0,,140893596663.0,-147264998387.0,,0.0,-6371401724.0,-259715490342.0,343676133736.0,,83960643394.0,,,,,,,
PDR,2024,4,PDR,cash_flow,19495325338.0,4367030076.0,8500000000.0,34904157050.0,12096202577.0,71857091362.0,0.0,151219806403.0,-830642318777.0,-1185065438431.0,301946522253.0,-12946372722.0,-97288691207.0,0.0,0.0,-7333498054.0,-1680109990535.0,-30637600855.0,0.0,-100000000000.0,0.0,-754000000.0,1038070000000.0,2333685594.0,909012084739.0,0.0,,1126626577186.0,-232551021928.0,,0.0,894075555258.0,122977649462.0,220698484274.0,,343676133736.0,,,,,,,
PDR,2024,3,PDR,cash_flow,78742310169.0,4360859871.0,0.0,0.0,-176881283561.0,74514830270.0,0.0,-19263283251.0,-938676792915.0,-269077577638.0,342598086489.0,-15830591185.0,-94984163905.0,-192615925506.0,0.0,-1582942164.0,-1189433190075.0,-10295537132.0,0.0,0.0,0.0,-902000000.0,0.0,230126732.0,-10967410400.0,0.0,,299563466755.0,-68386774403.0,,0.0,231176692352.0,-969223908123.0,1189922392397.0,,220698484274.0,,,,,,,
PDR,2024,2,PDR,cash_flow,87179064431.0,4360859869.0,0.0,0.0,-193389517257.0,72976161887.0,0.0,-28873431070.0,55891023935.0,-188215914113.0,-475475953133.0,-8822986055.0,-161504974696.0,0.0,0.0,-1389226901.0,-808391462033.0,-6180049000.0,0.0,0.0,0.0,-816000000.0,0.0,3450374481.0,-3545674519.0,1342646330000.0,,612883970833.0,27024260425.0,,0.0,1982554561258.0,1170617424706.0,19304967691.0,,1189922392397.0,,,,,,,
PDR,2024,1,PDR,cash_flow,76289913039.0,3608860583.0,0.0,0.0,6547179147.0,65512916886.0,0.0,151958869655.0,-705836256184.0,-87959283193.0,-245650894523.0,2904300149.0,-50908111789.0,-632401.0,0.0,-2775545485.0,-938267553771.0,-29622367256.0,0.0,0.0,0.0,-771000000.0,45000000000.0,1053611153.0,15660243897.0,0.0,,587534304853.0,-150728821752.0,,0.0,436805483101.0,-485801826773.0,505106794464.0,,19304967691.0,,,,,,,
PDR,2023,4,PDR,cash_flow,351770911021.0,3079279862.0,9000000000.0,165948341.0,-410914432359.0,87401673891.0,0.0,40503380756.0,-36574725983.0,-30223305637.0,-253258206873.0,-1350903490.0,-108072838782.0,-80751038960.0,0.0,-1911929132.0,-471639568101.0,-71180211814.0,0.0,0.0,0.0,-1253000000.0,549500000000.0,4286722538.0,481353510724.0,679136810000.0,,844649992788.0,-1080986261240.0,,0.0,442800541548.0,452514484171.0,52588363778.0,,505102847949.0,,,,,,,
PDR,2023,3,PDR,cash_flow,140886125146.0,3087528105.0,0.0,20700000000.0,6243423715.0,92420297485.0,0.0,263337374451.0,-122155381892.0,22290864304.0,443060156608.0,2580117345.0,-90117675675.0,-110591149783.0,0.0,-2893568306.0,405510737052.0,-12084435194.0,0.0,0.0,0.0,-878000000.0,0.0,56818758.0,-12905616436.0,0.0,,127429503840.0,-681189198000.0,,0.0,-553759694160.0,-161154573544.0,213742937322.0,,52588363778.0,,,,,,,
PDR,2023,2,PDR,cash_flow,365696087172.0,3244381276.0,0.0,3450000000.0,-526539088797.0,103172014901.0,0.0,-50976605448.0,1783327492661.0,-28231898919.0,-1948071168003.0,5220756768.0,-65968176824.0,-130026481797.0,0.0,-2166278775.0,-436892360337.0,-22334957388.0,0.0,0.0,0.0,-683000000.0,50946039551.0,1427830761.0,29355912924.0,0.0,,742122979191.0,-339114073795.0,,0.0,403008905396.0,-4527542017.0,218270479339.0,,213742937322.0,,,,,,,
PDR,2023,1,PDR,cash_flow,31007517230.0,3274177093.0,0.0,-2100000000.0,59451480.0,96182621084.0,0.0,128423766887.0,838701057588.0,9833916430.0,117917991140.0,-7394579206.0,-153855915567.0,-49628905.0,0.0,-2174756401.0,931401851966.0,-2077524500.0,0.0,-6000000000.0,0.0,-1029000000.0,0.0,585891945.0,-8520632555.0,3000000000.0,,34342462551.0,-1003715663165.0,,0.0,-966373200614.0,-43491981203.0,261762460542.0,,218270479339.0,,,,,,,
PDR,2022,4,PDR,cash_flow,-296577226810.0,3271677093.0,0.0,-9681293585.0,62323246821.0,150759544327.0,0.0,-89904052154.0,819625104611.0,-394078652112.0,372556412211.0,-28101891286.0,-187942453629.0,0.0,0.0,-1962130370.0,490192337271.0,-34021510607.0,0.0,0.0,0.0,-516831000000.0,1090355000000.0,7082495317.0,546584984710.0,0.0,,870377398000.0,-1696116716201.0,,0.0,-825739318201.0,211038003780.0,50724456762.0,,261762460542.0,,,,,,,
PDR,2022,3,PDR,cash_flow,920794487106.0,3701873582.0,0.0,18000000000.0,-1147076632498.0,139385090349.0,0.0,-65195181461.0,-1887499932401.0,-271409513463.0,658866167929.0,-20283482370.0,-109929549813.0,-59347865262.0,0.0,-3658698730.0,-1758458055571.0,-5054442059.0,0.0,0.0,0.0,-776190000000.0,1592900000000.0,334440065.0,811989998006.0,0.0,,815140773795.0,-417024699000.0,,0.0,398116074795.0,-548351982770.0,599076439532.0,,50724456762.0,,,,,,,
PDR,2022,2,PDR,cash_flow,515759087561.0,3527662262.0,0.0,16080000000.0,-813046970.0,137742745150.0,0.0,672296448003.0,-778609966083.0,-879400979562.0,-324139832933.0,-40165859399.0,-109505655258.0,-51362707900.0,0.0,-5483232191.0,-1516371785323.0,-23801493148.0,0.0,0.0,0.0,60000000.0,1783100000000.0,701775958.0,1760060282810.0,2590000000.0,,172215231696.0,-169400000000.0,,0.0,5405231696.0,249093729183.0,349982710349.0,,599076439532.0,,,,,,,
PDR,2022,1,PDR,cash_flow,353635993848.0,3488892860.0,0.0,0.0,-521567678.0,106096768101.0,0.0,462700087131.0,-832744455368.0,-32326193962.0,-341928188929.0,920763376.0,-89552326028.0,-150650219806.0,0.0,-10437513927.0,-994018047513.0,-18119966186.0,0.0,0.0,0.0,-524920107000.0,8818000000.0,410728169.0,-533811345017.0,0.0,,1391281846670.0,-7500000000.0,,0.0,1383781846670.0,-144047545860.0,494030256209.0,,349982710349.0,,,,,,,
PDR,2021,4,PDR,cash_flow,947205069797.0,2848381723.0,0.0,0.0,-2433494462.0,73176762212.0,0.0,1020796719270.0,-146560781649.0,-271152949943.0,-162089790085.0,-41181357167.0,-53398136989.0,-197236000241.0,0.0,-5225524158.0,143952179038.0,-9170709120.0,0.0,0.0,0.0,-1330696000000.0,0.0,2662212093.0,-1337204497027.0,120000000000.0,,1434350000000.0,-157500000000.0,,0.0,1396850000000.0,203597682011.0,290432574198.0,,494030256209.0,,,,,,,
PDR,2021,3,PDR,cash_flow,760016875636.0,2616153781.0,0.0,0.0,-460107965.0,39354793975.0,0.0,801527715427.0,-876788832950.0,726966379746.0,-650374783092.0,-12713820425.0,-44055552334.0,0.0,0.0,-6180923225.0,-61619816853.0,-14203624961.0,0.0,0.0,0.0,-412698964876.0,0.0,331388292.0,-426571201545.0,0.0,,843800000000.0,-362000000000.0,,0.0,481800000000.0,-6391018398.0,296823592596.0,,290432574198.0,,,,,,,
PDR,2021,2,PDR,cash_flow,322201708663.0,1926708169.0,0.0,225000000.0,247900642.0,29257945903.0,0.0,352669880696.0,-579402316574.0,230868954281.0,1351928900625.0,-28558859676.0,-122125584725.0,-315188392607.0,0.0,-11280409660.0,878912172360.0,-2242278856.0,0.0,-12220049419.0,0.0,-790689992905.0,56112000000.0,941482039.0,-748098839141.0,959985988000.0,,377000000000.0,-1178775000000.0,,0.0,158210988000.0,289024321219.0,7799271377.0,,296823592596.0,,,,,,,
PDR,2021,1,PDR,cash_flow,314928151956.0,2146468540.0,0.0,-225000000.0,-247900642.0,21499030188.0,0.0,338100750042.0,-120735322220.0,111509879718.0,-287591551873.0,-39019849276.0,-40574454873.0,-32792357537.0,0.0,-10840847058.0,-81943753077.0,-19434295834.0,0.0,0.0,0.0,-222032672478.0,0.0,247900642.0,-241219067670.0,0.0,,446000000000.0,-168152850000.0,,-51411600.0,277795738400.0,-45367082347.0,53166353724.0,,7799271377.0,,,,,,,
PDR,2020,4,PDR,cash_flow,636179075724.0,2054340765.0,0.0,-1800000000.0,-2963052310.0,13321219179.0,0.0,646791583358.0,632430786503.0,626916679483.0,200316808231.0,17058035903.0,-46551760305.0,-17161154863.0,0.0,-11629470801.0,2048171507509.0,-19742001651.0,0.0,-9370299200.0,0.0,-1864712000000.0,0.0,2963052310.0,-1890861248541.0,0.0,,148140000000.0,-298365000000.0,,-204573600.0,-150429573600.0,6880685368.0,46289597140.0,,53170282508.0,,,,,,,
PDR,2020,3,PDR,cash_flow,553271663365.0,2127058324.0,0.0,900000000.0,-999081826.0,9723369863.0,0.0,565023009726.0,-11120383604.0,1244978936016.0,95308247552.0,12965358634.0,-46377121359.0,-86971108408.0,0.0,-5642062101.0,1768164876456.0,-28566225145.0,0.0,0.0,0.0,-1817970521217.0,0.0,999081826.0,-1845537664536.0,0.0,,456000000000.0,-632500000000.0,,0.0,-176500000000.0,-253872788080.0,300162385220.0,,46289597140.0,,,,,,,
PDR,2020,2,PDR,cash_flow,151725659647.0,6132093459.0,0.0,0.0,-843424284.0,910343.0,0.0,157015239165.0,510617454447.0,-154881957736.0,386234353990.0,17565299825.0,-143065368340.0,-42720289576.0,0.0,-4661261621.0,726103470154.0,-340188626326.0,0.0,0.0,0.0,-180530000000.0,0.0,848066482.0,-519870559844.0,0.0,,551200000000.0,-497205432588.0,,444886800.0,54439454212.0,260672364522.0,39490020698.0,,300162385220.0,,,,,,,
PDR,2020,1,PDR,cash_flow,197925219782.0,-2994284059.0,0.0,0.0,-416775930.0,0.0,0.0,194514159793.0,-242049028232.0,-83911562724.0,60250694655.0,19146864271.0,-48446451607.0,0.0,0.0,-3884916382.0,-104380240226.0,-83514564704.0,0.0,0.0,0.0,-1115000000.0,0.0,412133732.0,-84217430972.0,0.0,,0.0,-25057151150.0,,-393189566400.0,-418246717550.0,-606844388748.0,646334409446.0,,39490020698.0,,,,,,,
PDR,2019,4,PDR,cash_flow,593384042034.0,4140547893.0,0.0,0.0,-3315393129.0,0.0,0.0,594209196798.0,-126333514119.0,-679879638871.0,1143939065783.0,-33901964874.0,-31768302644.0,-35851646300.0,0.0,-4046945017.0,826366250756.0,-721875565879.0,0.0,0.0,0.0,-3548000000.0,0.0,9750132624.0,-715673433255.0,0.0,,565288690643.0,-260000000000.0,,0.0,305288690643.0,415981508144.0,230345896320.0,,646327404464.0,,,,,,,
PDR,2019,3,PDR,cash_flow,201467199916.0,1534304133.0,-704596848.0,0.0,-137102226.0,0.0,0.0,202159804975.0,321502443576.0,-1273052207361.0,419573662699.0,-72863240638.0,-39975452746.0,-23409108249.0,0.0,-5329996273.0,-471394094017.0,-10772679101.0,0.0,0.0,0.0,-804373314.0,0.0,137102226.0,-11439950189.0,0.0,,550167489000.0,-35145144740.0,,0.0,515022344260.0,32188300054.0,198157596266.0,,230345896320.0,,,,,,,
PDR,2019,2,PDR,cash_flow,116853183275.0,1536849599.0,0.0,0.0,-2347323031.0,0.0,0.0,116042709843.0,-594308696374.0,-885923226889.0,351384926226.0,-3941963653.0,-5742743823.0,-30533046130.0,0.0,-10995521954.0,-1064017562754.0,-3957710065.0,0.0,0.0,0.0,-732888513.0,0.0,2347323031.0,-2343275547.0,0.0,,1304989614000.0,-60031989904.0,,0.0,1244957624096.0,178596785795.0,19560810471.0,,198157596266.0,,,,,,,
PDR,2019,1,PDR,cash_flow,191431060876.0,1311372724.0,0.0,0.0,-893214772.0,0.0,0.0,191849218828.0,308928663342.0,-626426963807.0,-78401144451.0,1055489175.0,-4859909628.0,-65130904485.0,0.0,0.0,-272985551026.0,-7875942094.0,0.0,0.0,0.0,-416738173.0,0.0,893214772.0,-7399465495.0,0.0,,200000000000.0,-89395281618.0,,0.0,110604718382.0,-169780298139.0,189341108610.0,,19560810471.0,,,,,,,
PDR,2018,4,PDR,cash_flow,369662463205.0,-229734288.0,0.0,0.0,-2233539681.0,0.0,0.0,367199189236.0,530865021412.0,-134541394054.0,300940858542.0,15017179722.0,0.0,0.0,0.0,-4319271694.0,1075161583164.0,-259014325.0,119059556440.0,0.0,0.0,0.0,0.0,2233539681.0,121034081796.0,0.0,,5980000000.0,-1056991706980.0,,0.0,-1051011706980.0,145183957980.0,44157150630.0,,189341108610.0,,,,,,,
PDR,2018,3,PDR,cash_flow,104832827121.0,1055231145.0,0.0,0.0,-23604852.0,0.0,0.0,105864453414.0,-116210301249.0,-83849824416.0,5376026105.0,1045880977.0,-26567423704.0,-5084830936.0,0.0,-5279030316.0,-124705050125.0,-9341275954.0,0.0,0.0,0.0,0.0,0.0,23604852.0,-9317671102.0,162970669810.0,,0.0,0.0,,0.0,162970669810.0,28947948583.0,15209202047.0,,44157150630.0,,,,,,,
PDR,2018,2,PDR,cash_flow,93585999760.0,1045450783.0,0.0,0.0,-2269264621.0,0.0,0.0,92362185922.0,1209481462086.0,-129426498966.0,7909750643.0,-919950537037.0,-11470506406.0,-30016101514.0,0.0,-2259525966.0,216630228762.0,-8192659404.0,0.0,0.0,0.0,-689180950512.0,45000000000.0,17929838.0,-652355680078.0,0.0,,488041037170.0,-47196419134.0,,0.0,440844618036.0,5119166720.0,10090035327.0,,15209202047.0,,,,,,,
PDR,2018,1,PDR,cash_flow,190683104183.0,736129191.0,-327975420.0,0.0,-26741197.0,0.0,0.0,191064516757.0,-690573991541.0,-382561219375.0,99683107466.0,1062667677.0,0.0,-42296256493.0,0.0,-11886393465.0,-835507568974.0,-963830880.0,0.0,0.0,0.0,0.0,302480000000.0,26741197.0,301542910317.0,0.0,,400000000000.0,0.0,,0.0,400000000000.0,-133964658657.0,144054693984.0,,10090035327.0,,,,,,,
PDR,2017,4,PDR,cash_flow,258006235934.0,-437927966.0,255493000.0,0.0,-3298393197.0,0.0,0.0,254525407771.0,-1514579118086.0,242645255563.0,4775606027110.0,-2262276110.0,-1511151475006.0,-51285632067.0,-5703947410.0,-3738897439.0,2184055344326.0,0.0,0.0,0.0,0.0,0.0,0.0,3298393197.0,3298393197.0,0.0,,64477350000.0,-2264932000000.0,,170775000.0,-2200283875000.0,-12930137477.0,156984831461.0,,144054693984.0,,,,,,,
PDR,2017,3,PDR,cash_flow,143644291076.0,199013281.0,0.0,0.0,-71038603.0,-625110001.0,0.0,143147155753.0,81608178589.0,-64292140459.0,117456366103.0,2484105250.0,-92297840719.0,-11001182348.0,5703947410.0,-2610360150.0,180198229429.0,-5018985095.0,0.0,0.0,0.0,0.0,0.0,71038603.0,-4947946492.0,0.0,,0.0,-130687141502.0,,-170775000.0,-130857916502.0,44392366435.0,112592465026.0,,156984831461.0,,,,,,,
PDR,2017,2,PDR,cash_flow,101815390844.0,547763442.0,-230000.0,0.0,-244191656.0,-106575999.0,0.0,102012156631.0,-373676008949.0,-66941740580.0,991563481160.0,1338062181.0,0.0,-12201624280.0,0.0,-60638107.0,642033688056.0,-2686100967.0,0.0,0.0,0.0,0.0,0.0,197732609.0,-2488368358.0,0.0,,0.0,-817876596682.0,,-11625000.0,-817888221682.0,-178342901984.0,290935367010.0,,112592465026.0,,,,,,,
PDR,2017,1,PDR,cash_flow,56025017014.0,547763442.0,0.0,0.0,-81800269.0,731686000.0,0.0,57222666187.0,264433851864.0,-125032540673.0,61305983103.0,-6677986107.0,0.0,-43808925194.0,0.0,-4196707093.0,203246342087.0,-17642989491.0,0.0,0.0,0.0,0.0,0.0,128259316.0,-17514730175.0,0.0,,0.0,-44119660223.0,,-105000000.0,-44224660223.0,141506951689.0,149428415321.0,,290935367010.0,,,,,,,
PDR,2016,4,PDR,cash_flow,221102623694.0,183754510.0,760407620.0,0.0,-18891771.0,496253666.0,0.0,222524147719.0,1163834545011.0,-905745443873.0,-561073460938.0,10735986122.0,0.0,-9945144167.0,0.0,-673882912.0,-80343253038.0,324093560634.0,0.0,0.0,0.0,0.0,0.0,51247331.0,324144807965.0,0.0,,0.0,-43569586133.0,,-100617585500.0,-144187171633.0,99614383294.0,49814032027.0,,149428415321.0,,,,,,,
PDR,2016,3,PDR,cash_flow,13177275158.0,122599921.0,752325163.0,0.0,53552768.0,435006666.0,0.0,14540759676.0,-114175409670.0,-178187469774.0,318606744125.0,-31203127.0,0.0,-7379887710.0,0.0,-578036456.0,32795497064.0,-25540107839.0,0.0,0.0,0.0,0.0,0.0,32355560.0,-25507752279.0,0.0,,0.0,-31050820273.0,,0.0,-31050820273.0,-23763075488.0,73577117515.0,,49814042027.0,,,,,,,
PDR,2016,2,PDR,cash_flow,40557445814.0,149463115.0,1140897682.0,0.0,-86003998.0,669986334.0,0.0,42431788947.0,82009014313.0,-151663094152.0,165116039215.0,-3549973382.0,-2027309584.0,-6661069203.0,0.0,-1675820468.0,123979575686.0,-297024769220.0,0.0,0.0,0.0,0.0,0.0,39449281.0,-296985319939.0,0.0,,277554338212.0,-45802784680.0,,0.0,231751553532.0,58745809279.0,14831308236.0,,73577117515.0,,,,,,,
PDR,2016,1,PDR,cash_flow,31719774895.0,148190388.0,0.0,0.0,0.0,394419667.0,0.0,32262384950.0,-66982179060.0,-440537092666.0,194388211929.0,-3152949070.0,-2647993416.0,-24150548997.0,0.0,-629042096.0,-311449208426.0,-40374119297.0,0.0,0.0,0.0,0.0,0.0,46554717.0,-40327564580.0,0.0,,336166013938.0,-1129692252.0,,0.0,335036321686.0,-16740451320.0,31571759556.0,,14831308236.0,,,,,,,
PDR,2015,4,PDR,cash_flow,101557704027.0,165532103.0,0.0,0.0,-99587231876.0,383333333.0,0.0,2519337587.0,-4046422522.0,-316373298483.0,83023652684.0,-8617574584.0,-533985250.0,-7508567305.0,0.0,-2253729182.0,-253790587055.0,79276279536.0,0.0,0.0,0.0,0.0,0.0,99587231876.0,178863511412.0,0.0,,0.0,-59000000000.0,,0.0,-59000000000.0,-133927075643.0,165011345969.0,,31084270326.0,,,,,,,
PDR,2015,3,PDR,cash_flow,30051141824.0,171425205.0,0.0,0.0,-142178450.0,383333333.0,0.0,30463721912.0,1628628519961.0,-123534108333.0,-1373891856414.0,-8769819013.0,0.0,-7019000000.0,0.0,-1620448000.0,143070749529.0,-102259921886.0,0.0,0.0,0.0,-251000000000.0,0.0,142178450.0,-353117743436.0,716099710000.0,,0.0,-341535000000.0,,-65099710000.0,309465000000.0,99418006093.0,65593339876.0,,165011345969.0,,,,,,,
