ticker,yearReport,lengthReport,Minority Interest,symbol,report,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investment in joint ventures,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Difference upon Assets Revaluation,Other Reserves,Convertible bonds (Bn. VND),Leased assets
HDB,2024,3,0.0,HDB,balance_sheet,,3127639000000.0,,,,,,,1669306000000.0,0.0,811249000000.0,,,629569112000000.0,575985137000000.0,,,53583975000000.0,,15734849000000.0,,2293584000000.0,629569112000000.0,,,,,,,29076321000000.0,,,,,,149546000000.0,,,29410506000000.0,98656083000000.0,15274541000000.0,15274541000000.0,0.0,0.0,393739706000000.0,398724457000000.0,-4984751000000.0,34611149000000.0,28086753000000.0,6668285000000.0,-143889000000.0,,679662000000.0,-17959000000.0,811751000000.0,857555000000.0,52268933000000.0,17920000000.0,92302927000000.0,397018666000000.0,113837000000.0,2698648000000.0,67367167000000.0,16465972000000.0,29198918000000.0,6257868000000.0,98756000000.0,,,,
HDB,2024,2,0.0,HDB,balance_sheet,,3102598000000.0,,,,,,,1542886000000.0,0.0,789226000000.0,,,624443499000000.0,571617789000000.0,,,52825710000000.0,,15223523000000.0,,2171824000000.0,624443499000000.0,,,,,,,29076321000000.0,,,,,,149546000000.0,,,22236514000000.0,83923363000000.0,8606526000000.0,8606526000000.0,0.0,381092000000.0,381419719000000.0,386186737000000.0,-4767018000000.0,60762059000000.0,38311638000000.0,22570977000000.0,-120556000000.0,,657639000000.0,-17959000000.0,785388000000.0,757498000000.0,61679516000000.0,20978000000.0,118687414000000.0,386573343000000.0,0.0,2856478000000.0,44592656000000.0,18886920000000.0,29198918000000.0,6259588000000.0,-28143000000.0,,,,
HDB,2024,1,0.0,HDB,balance_sheet,,2891213000000.0,,,,,,,1493213000000.0,0.0,143781000000.0,,,602551570000000.0,552851320000000.0,,,49700250000000.0,,13671470000000.0,,2034863000000.0,602551570000000.0,,,,,,,29076321000000.0,,,,,,163921000000.0,,,22525499000000.0,87659830000000.0,12929307000000.0,12929307000000.0,0.0,124577000000.0,358835149000000.0,363449382000000.0,-4614233000000.0,55248147000000.0,33368663000000.0,21991503000000.0,-112019000000.0,,0.0,-20140000000.0,729332000000.0,763881000000.0,60700854000000.0,20159000000.0,107009010000000.0,378789084000000.0,0.0,2796221000000.0,46301878000000.0,17934968000000.0,29198918000000.0,4707618000000.0,87381000000.0,,,,
HDB,2023,4,0.0,HDB,balance_sheet,,2810044000000.0,,,,,,,1422759000000.0,0.0,143781000000.0,,,602314859000000.0,555914537000000.0,,,46400322000000.0,,10561698000000.0,,1931463000000.0,602314859000000.0,,,,,,,29076321000000.0,,,,,,163921000000.0,,,41481638000000.0,96514863000000.0,18580932000000.0,18580932000000.0,0.0,110079000000.0,339349838000000.0,343404295000000.0,-4054457000000.0,44092289000000.0,31871688000000.0,12304873000000.0,-84272000000.0,,0.0,-20140000000.0,713141000000.0,709618000000.0,57808636000000.0,26590000000.0,112086978000000.0,370777888000000.0,0.0,2811129000000.0,50938148000000.0,19273804000000.0,29198918000000.0,4708243000000.0,0.0,,,,
HDB,2023,3,0.0,HDB,balance_sheet,,2765559000000.0,,,,,,,1326266000000.0,0.0,143858000000.0,,,508263253000000.0,465237672000000.0,,,43025581000000.0,,7256245000000.0,,1827743000000.0,508263253000000.0,,,,,,,29076321000000.0,,,,,,163921000000.0,,,31970237000000.0,55427300000000.0,21599611000000.0,21599611000000.0,0.0,0.0,288136806000000.0,291716649000000.0,-3579843000000.0,51041447000000.0,26700855000000.0,24395825000000.0,-55233000000.0,,0.0,-20063000000.0,652896000000.0,673370000000.0,55852169000000.0,29829000000.0,51537699000000.0,341712982000000.0,272222000000.0,2811290000000.0,52132702000000.0,16740948000000.0,29198918000000.0,4685355000000.0,57320000000.0,,,,
HDB,2023,2,0.0,HDB,balance_sheet,,2902517000000.0,,,,,,,1307970000000.0,0.0,143858000000.0,,,483935823000000.0,443459075000000.0,,,40476748000000.0,,8548698000000.0,,1793025000000.0,483935823000000.0,,,,,,,25303429000000.0,,,,,,163921000000.0,,,14769196000000.0,87190858000000.0,7305631000000.0,7305631000000.0,0.0,205729000000.0,283565064000000.0,287355418000000.0,-3790354000000.0,44652422000000.0,37610068000000.0,7085653000000.0,-43299000000.0,,0.0,-20063000000.0,637441000000.0,670529000000.0,41892578000000.0,30124000000.0,62766342000000.0,309645137000000.0,0.0,2800933000000.0,54880424000000.0,13336115000000.0,25426026000000.0,4692965000000.0,16034000000.0,,,,
HDB,2023,1,0.0,HDB,balance_sheet,,2691430000000.0,,,,,,,1292178000000.0,0.0,144023000000.0,,,458802678000000.0,417974887000000.0,,,40827791000000.0,,10087795000000.0,,1772051000000.0,458802678000000.0,,,,,,,25303429000000.0,,,,,,163921000000.0,,,12162272000000.0,56768627000000.0,3867579000000.0,3867579000000.0,0.0,0.0,285239105000000.0,288528712000000.0,-3289607000000.0,55793600000000.0,42515463000000.0,13306242000000.0,-28105000000.0,,0.0,-19898000000.0,617503000000.0,674675000000.0,40843864000000.0,36079000000.0,97327589000000.0,249802943000000.0,76916000000.0,2791568000000.0,56238326000000.0,11701466000000.0,25426026000000.0,3522956000000.0,18963000000.0,,,,
HDB,2022,4,0.0,HDB,balance_sheet,,2937994000000.0,,,,,,,1315057000000.0,0.0,144023000000.0,,,416273023000000.0,377278137000000.0,,,38994886000000.0,,7999785000000.0,,2041348000000.0,416273023000000.0,,,,,,,25303429000000.0,,,,,,163921000000.0,,,11273345000000.0,49132317000000.0,1797822000000.0,1797822000000.0,0.0,0.0,260754811000000.0,263856383000000.0,-3101572000000.0,48789184000000.0,35375058000000.0,13444130000000.0,-30004000000.0,,0.0,-19898000000.0,631621000000.0,683436000000.0,40128470000000.0,10821258000000.0,92653200000000.0,215797174000000.0,226480000000.0,2860155000000.0,44161640000000.0,10758230000000.0,25426026000000.0,3527727000000.0,0.0,,,,
HDB,2022,3,0.0,HDB,balance_sheet,,2596855000000.0,,,,,,,1303783000000.0,0.0,143820000000.0,,,399152573000000.0,361989908000000.0,,,37162665000000.0,,11360677000000.0,,1978179000000.0,399152573000000.0,,,,,,,20272906000000.0,,,,,,163921000000.0,,,9869836000000.0,50666808000000.0,2383237000000.0,2386118000000.0,-2881000000.0,0.0,243426139000000.0,246497884000000.0,-3071745000000.0,56383097000000.0,41012653000000.0,15434181000000.0,-63737000000.0,,0.0,-20101000000.0,632761000000.0,671022000000.0,32378998000000.0,58565000000.0,99636997000000.0,207780769000000.0,179100000000.0,2905881000000.0,42765762000000.0,8662834000000.0,20395503000000.0,3465624000000.0,-37318000000.0,,,,
HDB,2022,2,0.0,HDB,balance_sheet,,2709876000000.0,,,,,,,1294275000000.0,0.0,143820000000.0,,,384266740000000.0,348899749000000.0,,,35366991000000.0,,9344689000000.0,,2174678000000.0,384266740000000.0,,,,,,,20272906000000.0,,,,,,163921000000.0,,,11127254000000.0,41470126000000.0,3407027000000.0,3409908000000.0,-2881000000.0,16070000000.0,234742051000000.0,237688422000000.0,-2946371000000.0,59200131000000.0,46951408000000.0,12325996000000.0,-77273000000.0,,0.0,-20101000000.0,624601000000.0,669674000000.0,30156110000000.0,69414000000.0,86186983000000.0,212520096000000.0,0.0,2906854000000.0,39104392000000.0,8112010000000.0,20395503000000.0,3465914000000.0,-13793000000.0,,,,
HDB,2022,1,0.0,HDB,balance_sheet,,2627817000000.0,,,,,,,1318816000000.0,0.0,143331000000.0,,,381046023000000.0,348234538000000.0,,,32811485000000.0,,8206256000000.0,,1858712000000.0,381046023000000.0,,,,,,,20072906000000.0,,,,,,163921000000.0,,,9808491000000.0,49371645000000.0,10046933000000.0,10049814000000.0,-2881000000.0,0.0,222466108000000.0,225153895000000.0,-2687787000000.0,60494732000000.0,43512725000000.0,17071519000000.0,-89512000000.0,,0.0,-20590000000.0,640621000000.0,678195000000.0,24768150000000.0,81615000000.0,93473766000000.0,201490028000000.0,45007000000.0,2859595000000.0,42099369000000.0,8185158000000.0,20195503000000.0,2537221000000.0,13793000000.0,,,,
HDB,2021,4,0.0,HDB,balance_sheet,,2445611000000.0,,,,,,,1366325000000.0,0.0,123831000000.0,,,374611571000000.0,343821459000000.0,,,30790112000000.0,,6290473000000.0,,1756671000000.0,374611571000000.0,,,,,,,20072906000000.0,,,,,,144421000000.0,,,11847980000000.0,55942644000000.0,11198067000000.0,11200948000000.0,-2881000000.0,0.0,200758833000000.0,203210901000000.0,-2452068000000.0,65513425000000.0,43656434000000.0,21955594000000.0,-98603000000.0,,0.0,-20590000000.0,663478000000.0,702847000000.0,25414855000000.0,92656000000.0,107242582000000.0,183283118000000.0,15550000000.0,2936864000000.0,42756113000000.0,7494576000000.0,20195503000000.0,2547465000000.0,0.0,,,,
HDB,2021,3,0.0,HDB,balance_sheet,,1940895000000.0,,,,,,,1175974000000.0,20823000000.0,143003000000.0,,,346355019000000.0,317084891000000.0,,,29270128000000.0,,8826515000000.0,,1674988000000.0,346355019000000.0,,,,,,,16088488000000.0,,,,,,166421000000.0,,,8949735000000.0,52371403000000.0,12880397000000.0,12883602000000.0,-3205000000.0,48528000000.0,189346267000000.0,191514813000000.0,-2168546000000.0,58820275000000.0,34270440000000.0,24647047000000.0,-97212000000.0,,0.0,-23418000000.0,579736000000.0,596238000000.0,20657719000000.0,104874000000.0,81351880000000.0,194429468000000.0,0.0,2921231000000.0,30995597000000.0,7281841000000.0,16211085000000.0,2492954000000.0,64586000000.0,,,,
HDB,2021,2,0.0,HDB,balance_sheet,,2194774000000.0,,,,,,,1179213000000.0,20835000000.0,143003000000.0,,,330969917000000.0,303239461000000.0,,,27730456000000.0,,7395450000000.0,,1593015000000.0,330969917000000.0,,,,,,,16088488000000.0,,,,,,166421000000.0,,,9633778000000.0,44824126000000.0,10440600000000.0,10443805000000.0,-3205000000.0,56611000000.0,189796578000000.0,191841072000000.0,-2044494000000.0,54467346000000.0,29205781000000.0,25349148000000.0,-87583000000.0,,0.0,-23418000000.0,596011000000.0,583202000000.0,18213053000000.0,117309000000.0,60258786000000.0,198533937000000.0,0.0,3022568000000.0,33315209000000.0,7991652000000.0,16211085000000.0,2492954000000.0,37952000000.0,,,,
HDB,2021,1,0.0,HDB,balance_sheet,,2351092000000.0,,,,,,,1198085000000.0,20847000000.0,153636000000.0,,,325821442000000.0,299409970000000.0,,,26411472000000.0,,6502578000000.0,,1823419000000.0,325821442000000.0,,,,,,,16088488000000.0,,,,,,185117000000.0,,,6209185000000.0,50447584000000.0,10977154000000.0,10977297000000.0,-143000000.0,85426000000.0,185334408000000.0,187279481000000.0,-1945073000000.0,53219476000000.0,28693530000000.0,24612582000000.0,-86636000000.0,,0.0,-31481000000.0,604856000000.0,593229000000.0,15824549000000.0,130009000000.0,69869067000000.0,184987517000000.0,0.0,3029863000000.0,34278134000000.0,7115380000000.0,16211085000000.0,1844467000000.0,29923000000.0,,,,
HDB,2020,4,0.0,HDB,balance_sheet,,2257255000000.0,,,,,,,1059428000000.0,20860000000.0,153636000000.0,,,319127257000000.0,294423432000000.0,,,24703825000000.0,,4938967000000.0,,1706692000000.0,319127257000000.0,,,,,,,16088488000000.0,,,,,,185117000000.0,,,7788112000000.0,44810934000000.0,12478102000000.0,12478245000000.0,-143000000.0,0.0,176387656000000.0,178323092000000.0,-1935436000000.0,58236806000000.0,30143484000000.0,28180901000000.0,-87579000000.0,,0.0,-31481000000.0,601398000000.0,458030000000.0,15934468000000.0,142771000000.0,75175573000000.0,174620270000000.0,215182000000.0,3037163000000.0,34332257000000.0,6900216000000.0,16211085000000.0,1847081000000.0,0.0,,,,
HDB,2020,3,0.0,HDB,balance_sheet,,2123658000000.0,,,,,,,1008126000000.0,35425000000.0,154887000000.0,,,273289529000000.0,249404367000000.0,,,23885162000000.0,,8768067000000.0,,1918443000000.0,273289529000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,4661966000000.0,32765417000000.0,9221967000000.0,9243665000000.0,-21698000000.0,0.0,162533281000000.0,164462771000000.0,-1929490000000.0,48949397000000.0,18965327000000.0,30090341000000.0,-106271000000.0,,0.0,-30230000000.0,591131000000.0,416995000000.0,11835405000000.0,159657000000.0,41769606000000.0,168443457000000.0,31072000000.0,3048436000000.0,29838063000000.0,6114076000000.0,11381507000000.0,1789350000000.0,27795000000.0,,,,
HDB,2020,2,0.0,HDB,balance_sheet,,2298266000000.0,,,,,,,940810000000.0,44068000000.0,154887000000.0,,,242445051000000.0,219751209000000.0,,,22693842000000.0,,7678938000000.0,,1831068000000.0,242445051000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,3185578000000.0,23330471000000.0,3049574000000.0,3071272000000.0,-21698000000.0,0.0,158574053000000.0,160371930000000.0,-1797877000000.0,39903427000000.0,13379712000000.0,26623949000000.0,-100234000000.0,,0.0,-30230000000.0,539196000000.0,401614000000.0,10963917000000.0,181767000000.0,32358700000000.0,149805037000000.0,52629000000.0,3048933000000.0,28719063000000.0,5585080000000.0,11381507000000.0,1787170000000.0,15159000000.0,,,,
HDB,2020,1,0.0,HDB,balance_sheet,,1892955000000.0,,,,,,,901646000000.0,44083000000.0,161050000000.0,,,231773724000000.0,210385915000000.0,,,21387809000000.0,,7019397000000.0,,1721220000000.0,231773724000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,1891534000000.0,18920348000000.0,4812614000000.0,4816174000000.0,-3560000000.0,0.0,150733323000000.0,152405077000000.0,-1671754000000.0,40553562000000.0,16118458000000.0,25052541000000.0,-617437000000.0,,0.0,-24067000000.0,529520000000.0,372126000000.0,11862609000000.0,602990000000.0,43244856000000.0,132822498000000.0,23069000000.0,3088121000000.0,25174063000000.0,5430318000000.0,11381661000000.0,1246161000000.0,19370000000.0,,,,
HDB,2019,4,0.0,HDB,balance_sheet,,2004563000000.0,,,,,,,903561000000.0,44098000000.0,166821000000.0,,,229477262000000.0,209096146000000.0,,,20381116000000.0,,6130768000000.0,,1308544000000.0,229477262000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,4503540000000.0,24664877000000.0,4643488000000.0,4650988000000.0,-7500000000.0,0.0,144699636000000.0,146324378000000.0,-1624742000000.0,36041894000000.0,15749443000000.0,20696368000000.0,-403917000000.0,,0.0,-18296000000.0,532147000000.0,371414000000.0,11804784000000.0,209151000000.0,45977699000000.0,126018576000000.0,14262000000.0,3043492000000.0,25013063000000.0,8819903000000.0,11693415000000.0,1248389000000.0,0.0,,,,
HDB,2019,3,0.0,HDB,balance_sheet,,2039463000000.0,,,,,,,859406000000.0,44108000000.0,166821000000.0,,,217245156000000.0,197651382000000.0,,,19593774000000.0,,5069988000000.0,,1473241000000.0,217245156000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,6403131000000.0,21531562000000.0,1847534000000.0,1853534000000.0,-6000000000.0,1650000000.0,138631393000000.0,140167685000000.0,-1536292000000.0,38026229000000.0,21764039000000.0,17211731000000.0,-949541000000.0,,0.0,-18296000000.0,492663000000.0,366743000000.0,7693859000000.0,2205063000000.0,42943712000000.0,124917876000000.0,0.0,3048112000000.0,20027400000000.0,4509219000000.0,11852342000000.0,1189112000000.0,9091000000.0,,,,
HDB,2019,2,0.0,HDB,balance_sheet,,1949797000000.0,,,,,,,858226000000.0,51892000000.0,166821000000.0,,,210291471000000.0,191687896000000.0,,,18603575000000.0,,4171307000000.0,,1382883000000.0,210291471000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,1724662000000.0,21501935000000.0,2091898000000.0,2097898000000.0,-6000000000.0,0.0,136295829000000.0,137781337000000.0,-1485508000000.0,36659984000000.0,22410441000000.0,15157992000000.0,-908449000000.0,,0.0,-18296000000.0,490153000000.0,368073000000.0,8990427000000.0,2167416000000.0,33921883000000.0,130057580000000.0,30099000000.0,3059677000000.0,17746000000000.0,4705241000000.0,11852342000000.0,1189799000000.0,7244000000.0,,,,
HDB,2019,1,0.0,HDB,balance_sheet,,1997844000000.0,,,,,,,1607734000000.0,51923000000.0,164931000000.0,,,202562505000000.0,184849346000000.0,,,17713159000000.0,,3805844000000.0,,1272880000000.0,202562505000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,3416086000000.0,19600096000000.0,1933944000000.0,1936944000000.0,-3000000000.0,0.0,127556296000000.0,128936571000000.0,-1380275000000.0,38842836000000.0,22959264000000.0,16793735000000.0,-910163000000.0,,0.0,-20186000000.0,564302000000.0,1043432000000.0,7390815000000.0,2180507000000.0,34233100000000.0,126694184000000.0,2114000000.0,3046889000000.0,14129681000000.0,4562871000000.0,11852342000000.0,774036000000.0,8057000000.0,,,,
HDB,2018,4,0.0,HDB,balance_sheet,,2096395000000.0,,,,,,,1615456000000.0,51955000000.0,164931000000.0,,,216107406000000.0,199279266000000.0,,,16828140000000.0,,3007022000000.0,,1192976000000.0,216107406000000.0,,,,,,,9810000000000.0,,,,,,185117000000.0,,,5385604000000.0,32425544000000.0,2596626000000.0,2603376000000.0,-6750000000.0,208294000000.0,121791723000000.0,123131648000000.0,-1339925000000.0,42694913000000.0,25754996000000.0,17888621000000.0,-948704000000.0,,0.0,-20186000000.0,569227000000.0,1046229000000.0,7075965000000.0,7911883000000.0,40689261000000.0,128060094000000.0,0.0,3045666000000.0,14927000000000.0,4645362000000.0,11852342000000.0,775800000000.0,0.0,,,,
HDB,2018,3,0.0,HDB,balance_sheet,,1828908000000.0,,,,,,,1511330000000.0,51985000000.0,375407000000.0,,,199380170000000.0,183425608000000.0,,,15954562000000.0,,2279482000000.0,,1080568000000.0,199380170000000.0,,,,,,,9810000000000.0,,,,,,487357000000.0,,,2418896000000.0,23317555000000.0,2337487000000.0,2342829000000.0,-5342000000.0,11337000000.0,119572248000000.0,120892934000000.0,-1320686000000.0,40679792000000.0,31867922000000.0,9655484000000.0,-843614000000.0,,0.0,-111950000000.0,506913000000.0,1004417000000.0,7274905000000.0,2151945000000.0,29656727000000.0,129966300000000.0,0.0,3063519000000.0,14750000000000.0,3837117000000.0,11852342000000.0,725546000000.0,16624000000.0,,,,
HDB,2018,2,0.0,HDB,balance_sheet,,2151586000000.0,,,,,,,1508844000000.0,52016000000.0,375407000000.0,,,191293246000000.0,175992415000000.0,,,15300831000000.0,,1712346000000.0,,992073000000.0,191293246000000.0,,,,,,,9810000000000.0,,,,,,487357000000.0,,,3309444000000.0,23538842000000.0,1889877000000.0,1898619000000.0,-8742000000.0,13401000000.0,118965247000000.0,120338093000000.0,-1372846000000.0,32818835000000.0,26700583000000.0,6966054000000.0,-847802000000.0,,0.0,-111950000000.0,511185000000.0,997659000000.0,6665872000000.0,131179000000.0,26372072000000.0,126776964000000.0,0.0,3008715000000.0,14410637000000.0,5292848000000.0,11852342000000.0,726426000000.0,17644000000.0,,,,
HDB,2018,1,0.0,HDB,balance_sheet,,1649501000000.0,,,,,,,1522636000000.0,52048000000.0,375507000000.0,,,190374307000000.0,174595050000000.0,,,15779257000000.0,,2526763000000.0,,910203000000.0,190374307000000.0,,,,,,,9810000000000.0,,,,,,487357000000.0,,,2269185000000.0,19681403000000.0,2850111000000.0,2853111000000.0,-3000000000.0,28122000000.0,114673489000000.0,115886169000000.0,-1212680000000.0,39386619000000.0,31737506000000.0,8851858000000.0,-1202745000000.0,,0.0,-111850000000.0,525242000000.0,997394000000.0,7881811000000.0,127488000000.0,41010855000000.0,117302099000000.0,0.0,2947308000000.0,9446000000000.0,3761300000000.0,11852342000000.0,452344000000.0,37605000000.0,,,,
HDB,2017,4,0.0,HDB,balance_sheet,,1511629000000.0,,,,,,,1526618000000.0,45769000000.0,378237000000.0,,,189334259000000.0,174575168000000.0,,,14759091000000.0,,1769492000000.0,,683549000000.0,189334259000000.0,,,,,,,9810000000000.0,,,,,,490087000000.0,,,1922256000000.0,21861168000000.0,4690398000000.0,4693398000000.0,-3000000000.0,0.0,103336328000000.0,104497027000000.0,-1160699000000.0,45802141000000.0,37417732000000.0,9614647000000.0,-1230238000000.0,,0.0,-111850000000.0,526448000000.0,1000170000000.0,8255840000000.0,156253000000.0,37217378000000.0,120537469000000.0,70098000000.0,2927741000000.0,9793000000000.0,3873229000000.0,11852342000000.0,453708000000.0,0.0,,,,
HDB,2017,3,615403000000.0,HDB,balance_sheet,,1272228000000.0,,,,,,,1305255000000.0,58412000000.0,370187000000.0,,,174594270000000.0,163307433000000.0,,,10671434000000.0,,2017947000000.0,,0.0,174594270000000.0,,,,,,,8100000000000.0,,,,,,483418000000.0,,,2330443000000.0,20772785000000.0,642333000000.0,645333000000.0,-3000000000.0,98303000000.0,95489766000000.0,96612423000000.0,-1122657000000.0,42682806000000.0,35127944000000.0,8718121000000.0,-1163259000000.0,,0.0,-113231000000.0,482210000000.0,823045000000.0,9567877000000.0,152470000000.0,27568310000000.0,118116320000000.0,0.0,2928041000000.0,10582000000000.0,3960292000000.0,8104686000000.0,585756000000.0,-36955000000.0,,,,
HDB,2017,2,0.0,HDB,balance_sheet,,1361279000000.0,,,,,,,1315165000000.0,58444000000.0,372427000000.0,,,169528338000000.0,158879493000000.0,,,10648845000000.0,,1364964000000.0,,719843000000.0,169528338000000.0,,,,,,,8100000000000.0,,,,,,485658000000.0,,,5583069000000.0,22723038000000.0,397000000000.0,400000000000.0,-3000000000.0,0.0,95875982000000.0,96945442000000.0,-1069460000000.0,32459476000000.0,25016638000000.0,8508655000000.0,-1065817000000.0,,0.0,-113231000000.0,487161000000.0,828004000000.0,9376969000000.0,153157000000.0,25107077000000.0,115710752000000.0,88896000000.0,2907267000000.0,11353000000000.0,3559344000000.0,8104686000000.0,463362000000.0,-4010000000.0,,,,
HDB,2017,1,668068000000.0,HDB,balance_sheet,,1409281000000.0,,,,,,,1336057000000.0,89585000000.0,374118000000.0,,,163349249000000.0,153101799000000.0,,,9579382000000.0,,1014205000000.0,,0.0,163349249000000.0,,,,,,,8100000000000.0,,,,,,485657000000.0,,,1328926000000.0,24105563000000.0,705369000000.0,708369000000.0,-3000000000.0,51505000000.0,87142559000000.0,88116321000000.0,-973762000000.0,37076750000000.0,27763167000000.0,10366859000000.0,-1053276000000.0,,0.0,-111539000000.0,504978000000.0,831079000000.0,9724047000000.0,2050776000000.0,20074349000000.0,112876523000000.0,0.0,2868026000000.0,11754000000000.0,3478125000000.0,8104686000000.0,462622000000.0,-2131000000.0,,,,
HDB,2016,4,625630000000.0,HDB,balance_sheet,,1636010000000.0,,,,,,,1351960000000.0,88381000000.0,384406000000.0,,,150294272000000.0,140351629000000.0,,,9317013000000.0,,747047000000.0,,0.0,150294272000000.0,,,,,,,8100000000000.0,,,,,,495945000000.0,,,2389302000000.0,18580047000000.0,396937000000.0,400000000000.0,-3063000000.0,0.0,81303975000000.0,82224372000000.0,-920397000000.0,34261091000000.0,24267353000000.0,11020813000000.0,-1027075000000.0,,0.0,-111539000000.0,524984000000.0,826976000000.0,9896674000000.0,177635000000.0,19684665000000.0,103299771000000.0,9326000000.0,2843432000000.0,11027014000000.0,3309786000000.0,8104686000000.0,465280000000.0,0.0,,,,
HDB,2016,3,577584000000.0,HDB,balance_sheet,,1376202000000.0,,,,,,,767947000000.0,73662000000.0,427646000000.0,,,138872460000000.0,129217316000000.0,,,9077560000000.0,,547633000000.0,,0.0,138872460000000.0,,,,,,,8100000000000.0,,,,,,539559000000.0,,,2244384000000.0,16047689000000.0,452652000000.0,456046000000.0,-3394000000.0,1545000000.0,73448682000000.0,74500897000000.0,-1052215000000.0,33197003000000.0,28600670000000.0,5410592000000.0,-814259000000.0,,0.0,-111913000000.0,479131000000.0,288816000000.0,10835048000000.0,192596000000.0,14160842000000.0,97815709000000.0,0.0,2817410000000.0,11086000000000.0,3144759000000.0,8104686000000.0,439283000000.0,-14042000000.0,,,,
HDB,2016,2,0.0,HDB,balance_sheet,,1569671000000.0,,,,,,,752724000000.0,62413000000.0,435119000000.0,,,128983966000000.0,119630995000000.0,,,9352971000000.0,,276315000000.0,,528159000000.0,128983966000000.0,,,,,,,8100000000000.0,,,,,,547032000000.0,,,1532113000000.0,14718584000000.0,916034000000.0,922956000000.0,-6922000000.0,103963000000.0,70815074000000.0,71779198000000.0,-964124000000.0,27930032000000.0,24186711000000.0,4455761000000.0,-712440000000.0,,0.0,-111913000000.0,486269000000.0,266455000000.0,10142750000000.0,221763000000.0,11741011000000.0,93167357000000.0,0.0,2811847000000.0,8995000000000.0,2694017000000.0,8104686000000.0,439283000000.0,4528000000.0,,,,
HDB,2016,1,485026000000.0,HDB,balance_sheet,,1392843000000.0,,,,,,,779806000000.0,62487000000.0,440178000000.0,,,118950018000000.0,108851444000000.0,,,9613548000000.0,,1143507000000.0,,0.0,118950018000000.0,,,,,,,8100000000000.0,,,,,,551252000000.0,,,946400000000.0,15502467000000.0,985837000000.0,995176000000.0,-9339000000.0,697000000.0,65555709000000.0,66342898000000.0,-787189000000.0,22353989000000.0,17926902000000.0,4966437000000.0,-539350000000.0,,0.0,-111074000000.0,507620000000.0,272186000000.0,10929605000000.0,261470000000.0,8095321000000.0,86085606000000.0,0.0,2818337000000.0,9097000000000.0,2493710000000.0,8104686000000.0,378066000000.0,-12711000000.0,,,,
HDB,2015,4,0.0,HDB,balance_sheet,,1472407000000.0,,,,,,,805214000000.0,64838000000.0,419118000000.0,,,106485935000000.0,96644256000000.0,,,9392415000000.0,,909128000000.0,,449264000000.0,106485935000000.0,,,,,,,8100000000000.0,,,,,,530192000000.0,,,2742385000000.0,11994220000000.0,916034000000.0,922956000000.0,-6922000000.0,39044000000.0,55853240000000.0,56558835000000.0,-705595000000.0,21197715000000.0,16705365000000.0,5011604000000.0,-519254000000.0,,0.0,-111074000000.0,518828000000.0,286386000000.0,10976231000000.0,2488321000000.0,6594931000000.0,74542719000000.0,2822563000000.0,0.0,7847000000000.0,2348722000000.0,8104686000000.0,378601000000.0,0.0,,,,
