ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,symbol,report,Provision for credit losses,Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,Operating Profit before Provision,Tax For the Year,EPS_basis
FPT,2017,1,0.0,9606952451575.0,412899887330.0,0.0,165921890251.0,-112871916941.0,9606952451575.0,-188832883954.0,9418119567621.0,-7342606178604.0,2075513389017.0,-200267169456.0,10193812104.0,-729390435161.0,-692060517287.0,629910969468.0,26062430404.0,0.0,-12728605121.0,13333825283.0,643244794751.0,-107047737440.0,4142876155.0,540339933466.0,127440046136.0,412899887330.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2016,4,0.0,12615351927832.0,661138145325.0,0.0,240044516526.0,-102512653453.0,12615351927832.0,-215778838062.0,12399573089770.0,-9612445517435.0,2787127572335.0,-279516757986.0,9851435054.0,-840785657504.0,-930675552502.0,986045555923.0,33744471774.0,0.0,-17492788425.0,16251683349.0,1002297239272.0,-177169809141.0,6399395436.0,831526825567.0,170388680242.0,661138145325.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2016,3,0.0,9963512585089.0,467811292728.0,0.0,139922422113.0,-104295791626.0,9963512585089.0,-208224234993.0,9755288350096.0,-7538707301267.0,2216581048829.0,-192112127954.0,7952766676.0,-698480385735.0,-724849944238.0,749013779691.0,16804138916.0,0.0,-11731785178.0,5072353738.0,754086133429.0,-87796091824.0,1175755492.0,667465797097.0,199654504369.0,467811292728.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2016,2,0.0,9213317509766.0,516003095436.0,0.0,159032637935.0,-107257164992.0,9213317509766.0,-254791077187.0,8958526432579.0,-7024976073110.0,1933550359469.0,-223845440891.0,9941580589.0,-574760435470.0,-629558175148.0,674360526484.0,32176848795.0,0.0,-11767717682.0,20409131113.0,694769657597.0,-74546875005.0,9966818431.0,630189601023.0,114186505587.0,516003095436.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2016,1,0.0,8702590304172.0,345690044903.0,0.0,161405373886.0,-63801798833.0,8702590304172.0,-236072043153.0,8466518261019.0,-6780366914104.0,1686151346915.0,-124384876152.0,7387580051.0,-597560642366.0,-578217447989.0,554781334345.0,18635534991.0,0.0,-10671233393.0,7964301598.0,562745635943.0,-85635186968.0,-30601827384.0,446508621591.0,100818576688.0,345690044903.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2015,4,0.0,10476293038008.0,662357845998.0,0.0,157336802226.0,-105133994523.0,10476293038008.0,-27250254334.0,10449042783674.0,-8290362197319.0,2158680586355.0,-165561862702.0,8848742276.0,-500710078079.0,-815101921953.0,843492268123.0,54002904929.0,0.0,-15405975614.0,38596929315.0,882089197438.0,-162692014996.0,61324194878.0,780721377320.0,118363531322.0,662357845998.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2015,3,0.0,9728980764776.0,389063984750.0,0.0,111424116814.0,-54828938991.0,9728980764776.0,-201517258200.0,9527463506576.0,-7612866881691.0,1914596624885.0,-194923018629.0,7754671095.0,-589228067063.0,-627797566145.0,621826760957.0,44791672713.0,0.0,-48118470482.0,-3326797769.0,618499963188.0,-107228020329.0,7954519993.0,519226462852.0,130162478102.0,389063984750.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2015,2,0.0,9479161552625.0,456633177453.0,0.0,98267830949.0,-65642153436.0,9479161552625.0,-150621636728.0,9328539915897.0,-7526627132917.0,1801912782980.0,-142841952425.0,8970427651.0,-523476460522.0,-531229058610.0,711603570023.0,12063446445.0,0.0,-18642470839.0,-6579024394.0,705024545629.0,-125417226089.0,10901745594.0,590509065134.0,133875887681.0,456633177453.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2015,1,0.0,8758070943956.0,424660831199.0,0.0,89420051565.0,-40841485197.0,8758070943956.0,-116589493666.0,8641481450290.0,-6951763574350.0,1689717875940.0,-120816576677.0,0.0,-522723919797.0,-506656453189.0,628940977842.0,38083316195.0,8900846196.0,-30593135201.0,7490180994.0,645332005032.0,-101775111228.0,3791884748.0,547348778552.0,122687947353.0,424660831199.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2014,4,0.0,15407479354559.0,450528882174.0,0.0,109430790906.0,-91952795323.0,15407479354559.0,-74288021511.0,15333191333048.0,-13564975357078.0,1768215975970.0,-129236167175.0,0.0,-542275938406.0,-593725112616.0,612409548679.0,103061210795.0,12804742843.0,-97472128534.0,5589082261.0,630803373783.0,-100607451803.0,3440252539.0,533636174519.0,83107292345.0,450528882174.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2014,3,0.0,13536552309844.0,389097954831.0,0.0,98394902661.0,-49194248354.0,13536552309844.0,-59337401734.0,13477214908110.0,-11870554158755.0,1606660749355.0,-77732928024.0,0.0,-415170114454.0,-621219823005.0,590932786533.0,40894534832.0,10017911454.0,-42420969379.0,-1526434547.0,599424263440.0,-102582797721.0,6880067743.0,503721533462.0,114623578631.0,389097954831.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2014,2,0.0,10733370147857.0,427585557091.0,0.0,75899632592.0,-47212296680.0,10733370147857.0,-47959136695.0,10685411011162.0,-9131407438258.0,1554003572904.0,-88081178482.0,0.0,-387407906435.0,-526030515916.0,628383604663.0,26772619527.0,7702177067.0,-17853916881.0,8918702646.0,645004484376.0,-96429427589.0,8883281242.0,557458338029.0,129872780938.0,427585557091.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2014,1,0.0,10917007018701.0,361517383294.0,0.0,83919239549.0,-35506573224.0,10917007018701.0,-49685343347.0,10867321675354.0,-9522263035169.0,1345058640185.0,-61447491419.0,0.0,-344492563430.0,-456174862257.0,566862962628.0,37979782413.0,10333768081.0,-33605874655.0,4373907758.0,581570638467.0,-105743731666.0,5126536321.0,480953443122.0,119436059828.0,361517383294.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2013,4,0.0,11312683119637.0,474009965781.0,0.0,183905929068.0,-33207510570.0,11312683119637.0,-29256140371.0,11283426979266.0,-9645313343949.0,1638113635317.0,-59138016837.0,0.0,-477727928366.0,-608518128319.0,676635490863.0,25294979068.0,8940007932.0,-34478752843.0,-9183773775.0,676391725020.0,-141070855257.0,5902675341.0,541223545104.0,67213579323.0,474009965781.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2013,3,0.0,12022073340628.0,330589868211.0,0.0,60335678666.0,-33765560183.0,12022073340628.0,-21473944372.0,12000599396256.0,-10654524368153.0,1346075028103.0,-65079637611.0,0.0,-344080456028.0,-450431684294.0,546818928836.0,59853465674.0,4531540007.0,-48674479654.0,11178986020.0,562529454863.0,-105574858120.0,8154888208.0,465109484951.0,134519616740.0,330589868211.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2013,2,1.0,9356174311168.0,444785653324.0,1.0,78484913031.0,-29936292950.0,9356174311168.0,-19612747020.0,9336561564148.0,-7971355071365.0,1365206492783.0,-83267090537.0,0.0,-296759398864.0,-387784949629.0,675879966784.0,43904284009.0,6826390262.0,-24285908367.0,19618375642.0,702324732688.0,-124887149259.0,6861416500.0,584298999929.0,139513346605.0,444785653324.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2013,1,1.0,8624746682345.0,358322731666.0,1.0,62994839537.0,-35581809119.0,8624746682345.0,-13707363596.0,8611039318749.0,-7417863368376.0,1193175950373.0,-63070822216.0,0.0,-254508011272.0,-386688876377.0,551903080045.0,56173108966.0,1222948079.0,-34915057449.0,21258051517.0,574384079641.0,-105484897365.0,5781783050.0,474680965326.0,116358233660.0,358322731666.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2007,2,0.0,6070562308072.0,210921693967.0,0.0,5532058064.0,-11081556679.0,6070562308072.0,0.0,6070562308072.0,-5509316749370.0,561245558702.0,-16784251502.0,0.0,-134534139655.0,-147170754656.0,268288470953.0,36403592099.0,0.0,-5182055209.0,31221536890.0,299510007843.0,-42892807575.0,0.0,256617200268.0,45695506301.0,210921693967.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
FPT,2007,1,0.0,5663584718970.0,155046633674.0,0.0,10100065262.0,-9609988640.0,5663584718970.0,0.0,5663584718970.0,-5260653226564.0,402931492406.0,-13644174369.0,0.0,-110290430549.0,-126899651618.0,162197301132.0,51239438177.0,0.0,-6714887705.0,44524550472.0,206721851604.0,-27266211127.0,0.0,179455640477.0,24409006803.0,155046633674.0,FPT,income_statement,,,,,,,,,,,,,,,,,,
GAS,2025,4,1.0,43706104716897.0,1361084899485.0,0.0,428311439319.0,-54245962520.0,43706104716897.0,-23034107896.0,43683070609001.0,-39890266518331.0,3792804090670.0,-82785588700.0,19038436670.0,-630754891701.0,-1763015602591.0,1763597883667.0,16961158939.0,0.0,-37586153493.0,-20624994554.0,1742972889113.0,-360741782309.0,5198868677.0,1387429975481.0,26345075996.0,1361084899485.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2025,3,0.0,35711043233606.0,2549118933504.0,0.0,396554976676.0,-53330836850.0,35711043233606.0,-20908333380.0,35690134900226.0,-31587801013302.0,4102333886924.0,-85778280778.0,12051982364.0,-690136384446.0,-525973477554.0,3209052703186.0,19605286043.0,0.0,-22683701106.0,-3078415063.0,3205974288123.0,-595495689973.0,2341127402.0,2612819725552.0,63700792048.0,2549118933504.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2025,2,0.0,30103972384355.0,4747605078583.0,0.0,401552949675.0,-57658298922.0,30103972384355.0,-23551139692.0,30080421244663.0,-25126468378917.0,4953952865746.0,-100459839323.0,10402811717.0,-569501759353.0,1282797122580.0,5978744151042.0,5132664551.0,0.0,-2274294770.0,2858369781.0,5981602520823.0,-1171157475488.0,-1846010832.0,4808599034503.0,60993955920.0,4747605078583.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2025,1,0.0,25675428574505.0,2756531237258.0,0.0,357168545828.0,-54571826113.0,25675428574505.0,0.0,25675428574505.0,-21585918203089.0,4089510371416.0,-117666445383.0,85974302.0,-599658773024.0,-317842385886.0,3411597287253.0,24274547094.0,0.0,-6986348547.0,17288198547.0,3428885485800.0,-668931502037.0,2828506709.0,2762782490472.0,6251253214.0,2756531237258.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2024,4,0.0,24960846410089.0,2044102438055.0,0.0,419753041491.0,-57220327241.0,24960846410089.0,-15729073724.0,24945117336365.0,-20900958213404.0,4044159122961.0,-140949317288.0,12623872062.0,-668833753996.0,-1097693949210.0,2569059016020.0,1712505229.0,0.0,-12474501162.0,-10761995933.0,2558297020087.0,-498141880056.0,-7816140590.0,2052338999441.0,8236561386.0,2044102438055.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2024,3,0.0,25256616229052.0,2521794493538.0,0.0,409126391431.0,-68861336867.0,25256616229052.0,-4608203581.0,25252008025471.0,-21068589647908.0,4183418377563.0,-108817637558.0,11897062771.0,-616316725264.0,-700814399681.0,3178493069262.0,26484354489.0,0.0,-1016836444.0,25467518045.0,3203960587307.0,-627511129497.0,1659528278.0,2578108986088.0,56314492550.0,2521794493538.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2024,2,0.0,30071154684526.0,3320816772236.0,0.0,444796020763.0,-84360661851.0,30071154684526.0,-19151087054.0,30052003597472.0,-24316338397828.0,5735665199644.0,-229062513900.0,13506988048.0,-544935335647.0,-1180573021628.0,4239397337280.0,11689271040.0,0.0,-11843349446.0,-154078406.0,4239243258874.0,-815940185954.0,-7235890242.0,3416067182678.0,95250410442.0,3320816772236.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2024,1,0.0,23314997603580.0,2511656345896.0,0.0,462936897559.0,-108404069269.0,23314997603580.0,0.0,23314997603580.0,-19623882865000.0,3691114738580.0,-181218276653.0,-221264531.0,-585203252226.0,-217952939421.0,3169455903308.0,1720467633.0,0.0,-569740834.0,1150726799.0,3170606630107.0,-620219873816.0,-6781338988.0,2543605417303.0,31949071407.0,2511656345896.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2023,4,0.0,22603622817744.0,2723017281390.0,0.0,544174987204.0,-109925461445.0,22603622817744.0,-33007044207.0,22570615773537.0,-18512336516353.0,4058279257184.0,-137770087314.0,8691303169.0,-699752578635.0,-405845159047.0,3367777722561.0,2875370494.0,0.0,-5832616059.0,-2957245565.0,3364820476996.0,-575051993689.0,-13795687242.0,2775972796065.0,52955514675.0,2723017281390.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2023,3,0.0,22153384035171.0,2377167759593.0,0.0,594196246031.0,-105613394329.0,22153384035171.0,-27223345010.0,22126160690161.0,-18444528562828.0,3681632127333.0,-278491969211.0,8629461831.0,-661570491796.0,-336197063220.0,3008198310968.0,5457820623.0,0.0,-4633553139.0,824267484.0,3009022578452.0,-604215927411.0,-545893030.0,2404260758011.0,27092998418.0,2377167759593.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2023,2,0.0,24042648640474.0,3155589859554.0,0.0,598486949160.0,-62362003722.0,24042648640474.0,0.0,24042648640474.0,-19699873068605.0,4342775571869.0,-95220051108.0,9977891951.0,-546445908309.0,-306082777124.0,4003491676439.0,-3033208020.0,0.0,-1394079388.0,-4427287408.0,3999064389031.0,-792633120067.0,-10398464763.0,3196032804201.0,40442944647.0,3155589859554.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2023,1,0.0,21214481409153.0,3350255746422.0,0.0,536057465928.0,-62075197062.0,21214481409153.0,0.0,21214481409153.0,-16372246909841.0,4842234499312.0,-75230970256.0,-570956163.0,-636102884351.0,-426731884204.0,4239655270266.0,28250273105.0,0.0,-1270778640.0,26979494465.0,4266634764731.0,-840698890686.0,-9106752779.0,3416829121266.0,66573374844.0,3350255746422.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2022,4,0.0,22051958440531.0,3250037615669.0,1.0,489577196080.0,-95892638404.0,22051958440531.0,0.0,22051958440531.0,-17183140316181.0,4868818124350.0,-182916189988.0,6061502411.0,-682240838458.0,-350258369362.0,4149041425033.0,26139232520.0,0.0,-6140777259.0,19998455261.0,4169039880294.0,-803152514294.0,-29194713106.0,3336692652894.0,86655037225.0,3250037615669.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2022,3,0.0,24329090223763.0,3029234899053.0,0.0,437067541966.0,-67533785424.0,24329090223763.0,0.0,24329090223763.0,-19932077727603.0,4397012496160.0,-183358646428.0,11723389889.0,-615528718089.0,-198174171545.0,3848741891953.0,26543698814.0,0.0,-24086327104.0,2457371710.0,3851199263663.0,-769600582536.0,7421129034.0,3089019810161.0,59784911108.0,3029234899053.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2022,2,0.0,27653355464071.0,5086494419831.0,1.0,379925971606.0,-91456259218.0,27653355464071.0,0.0,27653355464071.0,-20741127121257.0,6912228342814.0,-202982457054.0,10705695472.0,-541242311839.0,-175120925717.0,6383514315282.0,17536566065.0,0.0,-528741928.0,17007824137.0,6400522139419.0,-1256148176105.0,-3169210202.0,5141204753112.0,54710333281.0,5086494419831.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2022,1,1.0,26689145099068.0,3428678815555.0,1.0,261502620898.0,-81978340051.0,26689145099068.0,0.0,26689145099068.0,-21552667404503.0,5136477694565.0,-102138183609.0,-794441420.0,-601377719260.0,-351200072952.0,4342469898222.0,41747781007.0,0.0,-2826589205.0,38921191802.0,4381391090024.0,-881047396457.0,-4991107294.0,3495352586273.0,66673770718.0,3428678815555.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2021,4,0.0,20177079667677.0,1963897651610.0,0.0,303389017848.0,-96615692625.0,20177079667677.0,7903830.0,20177087571507.0,-16650437066443.0,3526650505064.0,-113893085929.0,5864018581.0,-639253077504.0,-528380477059.0,2554376901001.0,5725788587.0,0.0,-9544042881.0,-3818254294.0,2550558646707.0,-482770561724.0,-38335140860.0,2029452944123.0,65555292513.0,1963897651610.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2021,3,0.0,18542925212171.0,2417435626380.0,0.0,415852106606.0,-85021638451.0,18542925212171.0,0.0,18542925212171.0,-15135594633210.0,3407330578961.0,-119787821220.0,6441468124.0,-468128134854.0,-159808010562.0,3081900187055.0,3119244630.0,0.0,-648855371.0,2470389259.0,3084370576314.0,-622753071375.0,1918256051.0,2463535760990.0,46100134610.0,2417435626380.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2021,2,0.0,22701649357883.0,2261954210790.0,0.0,204424680589.0,-69687381742.0,22701649357883.0,-4044150.0,22701645313733.0,-18919436564738.0,3782208748995.0,-113295357252.0,3746426405.0,-491102076276.0,-437742023739.0,2948240398722.0,1229049762.0,0.0,-16642080855.0,-15413031093.0,2932827367629.0,-619785487513.0,-11657623229.0,2301384256887.0,39430046097.0,2261954210790.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2021,1,0.0,17570501884541.0,2029677573680.0,0.0,263141362020.0,-52814030559.0,17570501884541.0,-3859680.0,17570498024861.0,-14301032879540.0,3269465145321.0,-55772781462.0,-998758126.0,-534099757168.0,-353141885879.0,2588593324706.0,73028891856.0,0.0,-24380563441.0,48648328415.0,2637241653121.0,-578969370943.0,-833114468.0,2057439167710.0,27761594030.0,2029677573680.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2020,4,0.0,15524700200042.0,1682291629457.0,0.0,288192136505.0,-24808582325.0,15524700200042.0,0.0,15524700200042.0,-12904918186602.0,2619782013440.0,-25865452365.0,-1486482306.0,-546429628222.0,-255023771785.0,2079168815267.0,27640117339.0,0.0,-20728867874.0,6911249465.0,2086080064732.0,-426584055092.0,21767416685.0,1681263426325.0,-1028203132.0,1682291629457.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2020,3,0.0,15937439704720.0,2023381028254.0,0.0,383943986688.0,-16710537457.0,15937439704720.0,0.0,15937439704720.0,-13031056098632.0,2906383606088.0,-17969007950.0,250194823.0,-512610886039.0,-155124068745.0,2604873824865.0,4743383837.0,0.0,-4294383564.0,449000273.0,2605322825138.0,-544790764882.0,7563038215.0,2068095098471.0,44714070217.0,2023381028254.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2020,2,0.0,15593928070277.0,1773055374812.0,0.0,402101766017.0,-26386611740.0,15593928070277.0,0.0,15593928070277.0,-13074797025461.0,2519131044816.0,-34273491352.0,-808724790.0,-445281093966.0,-164540737641.0,2276328763084.0,13390867475.0,0.0,-11459136916.0,1931730559.0,2278260493643.0,-449280254562.0,-963233942.0,1828017005139.0,54961630327.0,1773055374812.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2020,1,0.0,17093939256044.0,2333041038427.0,0.0,376880014253.0,-34245067519.0,17093939256044.0,0.0,17093939256044.0,-13782167020648.0,3311772235396.0,-82831154875.0,-9306382310.0,-438687478604.0,-194516445449.0,2963310788411.0,4534697269.0,0.0,-200283381.0,4334413888.0,2967645202299.0,-616661093130.0,-380865079.0,2350603244090.0,17562205663.0,2333041038427.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2019,4,0.0,17317638155803.0,3007448945637.0,0.0,537214955226.0,-41600058731.0,17317638155803.0,0.0,17317638155803.0,-13476376190422.0,3841261965381.0,-60028871886.0,2603377142.0,-452908475215.0,-39944797410.0,3828198153238.0,5424055272.0,0.0,-9351436634.0,-3927381362.0,3824270771876.0,-736951996204.0,10804753437.0,3098123529109.0,90674583472.0,3007448945637.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2019,3,0.0,19145033299439.0,2883910782693.0,0.0,447416007475.0,-44423415262.0,19145033299439.0,-106601533179.0,19038431766260.0,-14708135193587.0,4330296572673.0,-48459077931.0,-1052314484.0,-741409051090.0,-302592787136.0,3684199349507.0,28612657551.0,0.0,-24328667621.0,4283989930.0,3688483339437.0,-757155205951.0,-1976584040.0,2929351549446.0,45440766753.0,2883910782693.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2019,2,0.0,20452516218320.0,3020027424787.0,0.0,287681238861.0,-54162787529.0,20452516218320.0,-99663512151.0,20352852706169.0,-15879528096173.0,4473324609996.0,-73893148439.0,-1019116009.0,-582182174319.0,-284978196410.0,3818933213680.0,3509526624.0,0.0,-10684877958.0,-7175351334.0,3811757862346.0,-731307422736.0,-12945151801.0,3067505287809.0,47477863022.0,3020027424787.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2019,1,0.0,18737677262608.0,3029441481891.0,0.0,394004054840.0,-58877675529.0,18737677262608.0,-98544385532.0,18639132877076.0,-14293133166039.0,4345999711037.0,-60323707783.0,-1036582931.0,-617874883519.0,-247727062810.0,3813041528834.0,4105062190.0,0.0,-421054104.0,3684008086.0,3816725536920.0,-741875848919.0,-11202556594.0,3063647131407.0,34205649516.0,3029441481891.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2018,4,0.0,19117672263638.0,3222582937288.0,0.0,457633987428.0,-99542113714.0,19117672263638.0,-104096134908.0,19013576128730.0,-14279790809947.0,4733785318783.0,-79363917402.0,-1220680896.0,-693059742674.0,-298224109042.0,4119550856197.0,12517679234.0,0.0,-57772862807.0,-45255183573.0,4074295672624.0,-787656102644.0,-13833741586.0,3272805828394.0,50222891106.0,3222582937288.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2018,3,0.0,18514356280473.0,3201029856853.0,1.0,450335231536.0,-106709764794.0,18514356280473.0,-88180008335.0,18426176272138.0,-13631318877106.0,4794857395032.0,-225692712533.0,-867517840.0,-663520617094.0,-290060423243.0,4065051355858.0,3441212472.0,0.0,-5934870770.0,-2493658298.0,4062557697560.0,-791390198364.0,-5424591679.0,3265742907517.0,64713050664.0,3201029856853.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2018,2,0.0,20111630644000.0,3070691799756.0,1.0,266340989241.0,-109528560005.0,20111630644000.0,-86248297067.0,20025382346933.0,-15242419791203.0,4782962555730.0,-137042609936.0,-47081110.0,-664084091465.0,-346915114187.0,3901214648273.0,9106660793.0,0.0,-1909866737.0,7196794056.0,3908411442329.0,-744113838273.0,-12871114043.0,3151426490013.0,80734690257.0,3070691799756.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2018,1,0.0,18247707167605.0,2608039500284.0,0.0,301668513878.0,-124754106422.0,18247707167605.0,-85390597008.0,18162316570597.0,-14168872218448.0,3993444352149.0,-172437899611.0,-1437922609.0,-616910312067.0,-195447512170.0,3308879219570.0,1535158956.0,0.0,-955028980.0,580129976.0,3309459349546.0,-627109440969.0,-17023289741.0,2665326618836.0,57287118552.0,2608039500284.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2017,4,0.0,17151959722839.0,3668687544455.0,0.0,457880362451.0,-63227784589.0,17151959722839.0,-71395691061.0,17080564031778.0,-11668864522171.0,5411699509607.0,-103709331861.0,-373872380.0,-599961722169.0,-387419709932.0,4778115235716.0,95821807682.0,0.0,-27033027314.0,68788780368.0,4846904016084.0,-1085916776267.0,9031972249.0,3770019212066.0,101331667611.0,3668687544455.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2017,3,0.0,15160957658487.0,1901526005122.0,1.0,299736725801.0,-63182675498.0,15160957658487.0,-76223385153.0,15084734273334.0,-12026284295040.0,3058449978294.0,-64661800884.0,-114786450.0,-599851015434.0,-270271285644.0,2423287815683.0,40106014720.0,0.0,-9853639014.0,30252375706.0,2453540191389.0,-496074374065.0,5820749761.0,1963286567085.0,61760561963.0,1901526005122.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2017,2,0.0,16221983873998.0,1830638573431.0,0.0,276381244642.0,-89896340937.0,16221983873998.0,-74761929364.0,16147221944634.0,-12979508226688.0,3167713717946.0,-178636072022.0,-1765833368.0,-592098396199.0,-264399931698.0,2407194729301.0,-22442025206.0,0.0,-4557708886.0,-26999734092.0,2380194995209.0,-475799665313.0,-10186825776.0,1894208504120.0,63569930689.0,1830638573431.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2017,1,0.0,16316923810255.0,2176074932278.0,1.0,238731133876.0,-63806731829.0,16316923810255.0,-59527832109.0,16257395978146.0,-12859577093461.0,3397818884685.0,-81937428148.0,-612911729.0,-569813643819.0,-246562738145.0,2737623296720.0,50819633683.0,0.0,-3853254183.0,46966379500.0,2784589676220.0,-559789837465.0,-9032013517.0,2215767825238.0,39692892960.0,2176074932278.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2016,4,0.0,15662687181741.0,3066694072863.0,2.0,265807707747.0,-96926083254.0,15662687181741.0,0.0,15662687181741.0,-10858704195406.0,4803982986335.0,-219707976563.0,367698622.0,-582668137175.0,-294957510679.0,3972824768287.0,15901290652.0,0.0,-4520930688.0,11380359964.0,3984205128251.0,-819398109757.0,-89163516470.0,3075643502024.0,8949429161.0,3066694072863.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2016,3,0.0,13787161284295.0,963994231140.0,-1.0,325465761844.0,-82519144643.0,13787161284295.0,0.0,13787161284295.0,-11980895686903.0,1806265597392.0,-88948591737.0,-103084282.0,-578765766907.0,-195186868730.0,1268727047580.0,4624836018.0,0.0,-1309935733.0,3314900285.0,1272041947865.0,-280909827654.0,-4669340831.0,986462779380.0,22468548240.0,963994231140.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2016,2,0.0,15764308766388.0,1666218535503.0,0.0,219005801474.0,-107970019331.0,15764308766388.0,-53104117894.0,15711204648494.0,-13176658988629.0,2534545659865.0,-88775128053.0,307395127.0,-484164180400.0,-243213605683.0,1937705942330.0,32809322968.0,0.0,-6617154829.0,26192168139.0,1963898110469.0,-374294575804.0,42684145386.0,1632287680051.0,-33930855452.0,1666218535503.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2016,1,0.0,14040983839348.0,1314606779422.0,0.0,328758005937.0,-70608532371.0,14040983839348.0,-56895549198.0,13984088290150.0,-11576703416890.0,2407384873260.0,-99718611146.0,-200749326.0,-488674810376.0,-206117060123.0,1941431648226.0,10641188887.0,0.0,-1462114821.0,9179074066.0,1950610722292.0,-471723303408.0,0.0,1478887418884.0,164280639462.0,1314606779422.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2015,4,0.0,17264395697135.0,1044480828638.0,-1.0,257443671262.0,-55354498811.0,17264395697135.0,0.0,17264395697135.0,-15294546782343.0,1969848914792.0,-65616751423.0,542699913.0,-491948216039.0,-270741656423.0,1399528662082.0,56158168444.0,0.0,-5537039966.0,50621128478.0,1450149790560.0,-342800634817.0,-6564786518.0,1100784369225.0,56303540587.0,1044480828638.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
